title;relevancy;engagement;activity
en guzel kitap adlari;0.000783085;0.050360691;
en guzel kiz isimleri;0.002349256;0.055362733;
en havali futbolcu isimleri;0;0.016537362;
en huzunlu cumle;0.002349256;0.028583095;
en iyi film muzikleri;0.003132341;0.0279706;
en iyi sevisen burc;0.001566171;0.016809582;
en karizmatik ad soyad kombinasyonlari;0;0.039029536;
en kotu turk yemegi;0;0.022288009;
en muhtesem yiyecek icecek kombinasyonu;0.000783085;0.073261195;
en samimiyetsiz laflar;0.001566171;0.019838029;
en sevdigi mevsim kis olan insan;0.003132341;0.037055941;
en son alinan iltifat;0;0.102422758;
en super kufurler;0.005481597;0.023512999;
en yakindaki kitabin 56. sayfasinin 5. cumlesi;0.008613939;0.247788213;
en yakindaki kitabin yazari;0;0.088437457;
endustri muhendisligi;0.027407987;0.020688716;
enes kanter;0.039937353;0.059514087;
enes unal;0.024275646;0.025894923;
engin altan duzyatan;0.042286609;0.018000544;
engin ardic;0.091620987;0.050871104;
engin baytar;0.072043853;0.031747652;
enpara.com;0.021143305;0.078705594;
ensonhaber;0.01018011;0.014291548;
entourage;0.049334377;0.015244317;
entry girildiginde mesaj gonderen baslik;0.001566171;0.022900504;
entry ve nick uyumu;0.092404072;0.115455288;
enver aysever;0.061863743;0.03150946;
erasmus;0.095536413;0.031475432;
erasmus la yurtdisina giden turk kizi;0.004698512;0.018170682;
eray iscan;0.017227878;0.012828365;
ercan saatci;0.081440877;0.03219001;
ercan taner;0.089271731;0.026269226;
erdal besikcioglu;0.058731402;0.029263645;
erdal eren;0.045418951;0.016129032;
erdal tosun;0.018794049;0.031577515;
erdogan bayraktar;0.052466719;0.03219001;
erdogan i baskanlik seciminde yenebilecek kisi;0.002349256;0.026235198;
erdogan in hayatini anlatan diziye isim onerileri;0.000783085;0.018170682;
eren derdiyok;0.03367267;0.033142779;
ergenekon operasyonu;0.03367267;0.021131074;
ergin ataman;0.040720439;0.047774602;
erhan afyoncu;0.01174628;0.020756771;
erkan ogur;0.11981206;0.035286512;
erkan petekkaya;0.018794049;0.016367225;
erkan tan;0.007047768;0.023410916;
erkan zengin;0.025841817;0.01466585;
erke donergeci;0.056382146;0.020518579;
erkege tanistigi gece veren kiz;0.002349256;0.027494215;
erkegi karizmatik gosteren seyler;0.005481597;0.018510957;
erkegi seksi yapan unsurlar;0.006264683;0.049714169;
erkek;0.192638998;0.021471349;
erkekler memeye degil zekaya bakiyor;0.000783085;0.024397713;
erkeklerden erkeklere tavsiyeler;0.002349256;0.035048319;
erkeklerden kadinlara tavsiyeler;0.005481597;0.048625289;
erkeklere yakismayan seyler;0;0.017966517;
erkekleri aglatan filmler;0.003915427;0.033721247;
erkekleri cekici yapan detaylar;0.018794049;0.103988022;
erkekleri itici yapan detaylar;0.017227878;0.102865115;
erkeklerin aldatmama sebepleri;0.000783085;0.018170682;
erkeklerin ask acisini daha kolay atlatmasi;0.000783085;0.024193548;
erkeklerin bacaklarini acarak oturmasi;0.000783085;0.016605417;
erkeklerin berber sadakati;0.001566171;0.02756227;
erkeklerin en cok soyledigi yalanlar;0.001566171;0.021233156;
erkeklerin evlenmek istememe nedenleri;0.002349256;0.023785218;
erkeklerin hep seks dusunmesi;0.003915427;0.035694841;
erkeklerin hoslanma belirtileri;0.001566171;0.019327617;
erkeklerin reddedilince yaptiklari;0.001566171;0.023683136;
erkeklerin zeki kadin sevmemesi;0.000783085;0.049169729;
erkeklerin zeki kiz yerine iri memeli kiz tercihi;0.000783085;0.01643528;
erkekte yakisiklilik aramayan kadin;0;0.017762352;
erken bosalma;0.042286609;0.016673472;
erken secimde hdp ye oy vermek;0.001566171;0.023683136;
erkenden uyanip cizgi film izlemis nesil;0.000783085;0.021131074;
erkin koray;0.093187157;0.015006125;
erman toroglu;0.12137823;0.054818293;
ermeni soykirimi;0.045418951;0.067646659;
erol kose;0.075176194;0.036001089;
erotizme en uzak sey;0.001566171;0.024737988;
ersan adem gulum;0.061863743;0.037804546;
ersan ilyasova;0.025058731;0.024703961;
ersin duzen;0.061080658;0.038076766;
ersin karabulut;0.032889585;0.022219954;
ersun yanal;0.118245889;0.069007758;
ertem sener;0.095536413;0.05811896;
ertugrul gunay;0.060297572;0.027256023;
ertugrul ozkok;0.095536413;0.047468354;
ertugrul saglam;0.083007048;0.0293317;
erzurum;0.079091621;0.019429699;
es seciminde en onemli faktor;0.000783085;0.018170682;
escinsel ciftlerin evlat edinme haklari;0.003132341;0.019667892;
escinsel olmayip escinselligi savunan insan;0.000783085;0.023512999;
escinsellik;0.022709475;0.028446985;
esek gibi calistiktan sonra erkege yemek yapmak;0.000783085;0.019429699;
esenler otogari;0.019577134;0.033721247;
eser yenenler;0.018794049;0.019633864;
eski huzurlu turkiye ye dair akla gelen ilk sey;0;0.030930992;
eski sevgili;0.184025059;0.117496938;
eski sevgili bir esya olsa ne olurdu;0.000783085;0.021675514;
eski sevgiliden geriye kalanlar;0.006264683;0.084218048;
eski sevgilinin attigi mesaja alternatif cevaplar;0.003132341;0.01357697;
eski sevgilinin durduk yere aramasi;0.004698512;0.017217912;
eski sevgilinin evlenmesi;0.006264683;0.040560773;
eski sevgilinin mesaj atmasi;0.001566171;0.027221995;
eski sevgilinin unutulmayan sozleri;0.003915427;0.082482646;
eski sevgilinin yeni sevgilisi;0.010963195;0.03042058;
eski sevgilinin yeniden sevgili olmasi;0.005481597;0.019633864;
eski sevgilisinin mutlu olmasini isteyen insan;0;0.018442902;
eski sevgiliye soylemek istenen seyler;0.003132341;0.126650333;
eski sevgiliyi hatirlattigindan dinlenemeyen sarki;0.001566171;0.037940656;
eski sevgiliyi ozlemek;0.010963195;0.018783177;
eski sevgiliyi ruyada gormek;0.004698512;0.02715394;
eski sevgiliyi unutmanin yollari;0.002349256;0.025724786;
eski sevgiliyle arkadas kalmak;0.007047768;0.054273853;
eski sevgiliyle yeniden baslamak;0.003132341;0.035320539;
eskisehir;0.221613156;0.077072274;
eskisehirspor;0.125293657;0.026949775;
eskisehirspor taraftari;0.0321065;0.010582551;
eskiya dunyaya hukumdar olmaz;0.024275646;0.016231115;
esra ceyhan;0.057948316;0.022015789;
esra elonu;0.027407987;0.037362189;
esra erol;0.05403289;0.024567851;
esra erol da evlen benimle;0.014095536;0.028719205;
esra ozcan dugun fotografciligi rezaleti;0.002349256;0.020076222;
esra ve ceyda ersoy;0.014095536;0.020926909;
esrar;0.040720439;0.052844699;
eternal sunshine of the spotless mind;0.097102584;0.038553151;
ethem sarisuluk;0.079874706;0.02769838;
eti browni intense;0.034455756;0.024499796;
etyen mahcupyan;0.02192639;0.023070641;
euro;0.107282694;0.014223493;
euro 2012;0.045418951;0.015448482;
euro 2016;0.080657792;0.031815707;
euro truck simulator 2;0.010963195;0.01616306;
europa universalis iv;0.009397024;0.009595753;
eurovision;0.093187157;0.01616306;
ev arkadasi;0.02192639;0.019872057;
ev arkadasi diyaloglari;0.002349256;0.012386008;
ev ile isyeri arasindaki yol;0;0.023989383;
evde civciv beslemis efsanevi nesil;0.000783085;0.024908126;
evde sutyensiz gezmek;0.007830854;0.043555193;
evde tost yapip isyerine getiren varos kiz;0.001566171;0.04141146;
evekitap;0.003915427;0.01643528;
evi ev yapan seyler;0.002349256;0.020994964;
evin icinde futbol oynamis efsane nesil;0.001566171;0.018544984;
evlendigimde 48 kiloydum;0.003915427;0.018919287;
evlenilecek erkekte aranan ozellikler;0.003915427;0.034912209;
evlenilecek kadinda aranan ozellikler;0.002349256;0.023853273;
evlenilecek kiz ve eglenilecek kiz arasindaki fark;0.002349256;0.032870559;
evlenilesi adamlar;0.001566171;0.021709541;
evlenmeden cinsel iliskiye giren kiz;0.000783085;0.02946781;
evlenmek;0.027407987;0.021913706;
evlenmek icin gecerli ve guzel nedenler;0.000783085;0.033176807;
evlenmek icin muhtesem 15 sebep;0;0.017728324;
evli bir kadinla seviseceklere tavsiyeler;0;0.021301211;
evlilik;0.082223962;0.10565537;
evlilikteki en buyuk sorun;0.001566171;0.036103171;
evrim;0.079091621;0.014155438;
evrim dogruysa bugun maymunlar neden insan olmuyor;0.006264683;0.018102627;
evrim teorisi;0.067345341;0.11651014;
eylem yapmadan canli bombalari tutuklayamayiz;0.007830854;0.017422077;
eylul;0.064212999;0.032768477;
eymen bebek icin yardim kampanyasi;0.007047768;0.007962434;
eymen yasir e yardim edelim;0.003132341;0.009493671;
ezberlenen oyun replikleri;0.001566171;0.033517082;
ezel;0.190289742;0.125493399;
ezginin gunlugu;0.093970243;0.017932489;
f klavyenin zorunlu olmasi;0.001566171;0.01629917;
fabian ernst;0.056382146;0.020824826;
fabio bilica;0.039154268;0.022594256;
fabricio agosto ramirez;0.004698512;0.020552607;
facebook;0.564604542;0.324111882;
facebook ta alakali alakasiz yorumlar yapan akraba;0.002349256;0.020620661;
facebook ta tanismak icin atilan ilk mesaj;0.010963195;0.0712876;
facebook tan kisi silme nedenleri;0.002349256;0.036613584;
facebook twitter instagram kullanmayan erkek;0.000783085;0.035592759;
facebook zaman tuneli;0.004698512;0.015822785;
fadil akgunduz;0.015661707;0.026983803;
fakirlerin isyan edip ayaklanmama nedeni;0.001566171;0.020348442;
fakirligin anlasildigi anlar;0.009397024;0.026915748;
fakirlik belirten cumleler;0.019577134;0.042126038;
fakirlik belirten hareketler;0.018794049;0.060058527;
fallout 4;0.017227878;0.017081802;
family guy;0.075176194;0.01643528;
fantastik facebook gruplari;0.003915427;0.021743569;
fantastik web siteleri;0.003915427;0.020212332;
farenjit;0.016444792;0.016469307;
fargo;0.052466719;0.0293317;
farmville;0.027407987;0.022662311;
fasizm;0.098668755;0.018306792;
fatih altayli;0.163664839;0.101674153;
fatih altayli facts;0.000783085;0.010174221;
fatih portakal;0.029757244;0.038791343;
fatih sultan mehmet;0.056382146;0.014904042;
fatih tekke;0.05403289;0.014189465;
fatih terim;0.357086922;0.229821696;
fatih terim in galatasaray a geri donmesi;0.000783085;0.019599837;
fatih tezcan;0.025841817;0.021028991;
fatmagul un sucu ne;0.056382146;0.047638492;
fazil say;0.097102584;0.064448074;
fazla dusunme sorunu olan insanlarin ortak yanlari;0.000783085;0.032666394;
fc barcelona;0.098668755;0.061793929;
fear the walking dead;0.003915427;0.012794338;
fehmi mert gunok;0.016444792;0.022832449;
felipe melo;0.162881754;0.138628011;
felsefe;0.079874706;0.018170682;
feminizm;0.03367267;0.021607459;
fenerbahce;0.61550509;0.28137335;
fenerbahce erkek basketbol takimi;0.01018011;0.020212332;
fenerbahce nin uefa kupasini kazanmasi;0.001566171;0.017047775;
fenerbahce sukru saracoglu stadyumu;0.021143305;0.020858854;
fenerbahce taraftari;0.076742365;0.0907173;
fenerbahce ulker;0.039154268;0.026303253;
fenerbahce vs galatasaray;0.003915427;0.019974139;
ferhan sensoy;0.120595145;0.035354566;
ferhat gocer;0.078308536;0.020348442;
feridun duzagac;0.09945184;0.036613584;
ferit sahenk;0.050117463;0.01657139;
fernando alonso;0.022709475;0.011569348;
fernando muslera;0.111198121;0.123417722;
fernando torres;0.061863743;0.022015789;
fethullah gulen;0.176977291;0.121342044;
fethullah gulen cemaati;0.036021926;0.091636042;
fetih 1453;0.026624902;0.046515585;
fiat egea;0.007047768;0.020892881;
fidel castro;0.048551292;0.031883762;
fifa 11;0.025841817;0.014461685;
fifa 11 eksi sozluk ligleri;0.002349256;0.001803457;
fifa 12;0.021143305;0.01738805;
fifa 13;0.018010963;0.018783177;
fifa 14;0.01174628;0.017796379;
fifa 15;0.022709475;0.02810671;
fifa 16;0.018010963;0.026711583;
fifa 17;0.007047768;0.019089424;
fifa yi klavye ile oynamis efsane nesil;0;0.017762352;
fifty shades of grey;0.032889585;0.035354566;
fight club;0.195771339;0.033755274;
fikret orman;0.104933438;0.103817885;
filip holosko;0.042286609;0.017694297;
film ve kitaplari bir saniyede ozetlemek;0.001566171;0.017864434;
filmlerden cikarilan dersler;0.000783085;0.01207976;
filtre kahve;0.018794049;0.018170682;
final haftasi;0.027407987;0.028889343;
finansbank;0.036021926;0.037430244;
finlandiya;0.088488645;0.018136654;
firat;0.111981206;0.014359603;
firat aydinus;0.056382146;0.047162107;
firat cakiroglu;0.012529366;0.018987342;
firat kalkani operasyonu;0.006264683;0.014087383;
firefox;0.081440877;0.049918334;
fizy;0.037588097;0.048387097;
flash tv;0.100234926;0.023819246;
flashforward;0.04385278;0.013815163;
floransa denince akla gelenler;0;0.023444944;
football manager 2010;0.012529366;0.012556145;
football manager 2011;0.014878622;0.016537362;
football manager 2012;0.022709475;0.029399755;
football manager 2013;0.014878622;0.027868518;
football manager 2014;0.014878622;0.021301211;
football manager 2015;0.018010963;0.029501837;
football manager 2016;0.022709475;0.034129577;
forex;0.017227878;0.01425752;
formula 1;0.066562255;0.018613039;
forrest gump;0.090837901;0.026065061;
fotograf;0.072826938;0.016469307;
fotomac;0.06577917;0.017183885;
foursquare;0.050117463;0.02987614;
fox;0.067345341;0.021981761;
frackman reloaded;0.009397024;0.008745066;
francesco totti;0.042286609;0.018272764;
frank rijkaard;0.080657792;0.032462229;
fransa;0.24275646;0.021471349;
fransiz dendiginde zihinde olusan ilk imge;0;0.03123724;
fransizca;0.083790133;0.024669933;
franz kafka;0.111198121;0.029399755;
freddie mercury;0.09788567;0.037974684;
friedrich nietzsche;0.110415035;0.03232612;
friends;0.195771339;0.061964067;
fringe;0.116679718;0.062134204;
fuatavni;0.063429914;0.136416224;
fuck buddy;0.075176194;0.048046822;
funda ozkalyoncuoglu nun kitap ozetleri;0.001566171;0.025316456;
futbol;0.150352388;0.0306928;
futbol tarihinin en iyi ikilileri;0;0.019531782;
futurama;0.058731402;0.01371308;
fyodor mihailovic dostoyevski;0.045418951;0.023240779;
g.o.r.a.;0.039154268;0.016639445;
gabriel garcia marquez;0.059514487;0.015720702;
galatasaray;0.657791699;0.323363278;
galatasaray erkek basketbol takimi;0.007047768;0.01330475;
galatasaray in besiktas a yatacagi gercegi;0.000783085;0.016639445;
galatasaray taraftari;0.101018011;0.091431877;
galatasaray universitesi;0.050900548;0.01589084;
galip dervis;0.025841817;0.015652647;
game of thrones;0.312451057;0.358513679;
game of thrones un tek cumlelik ozeti;0;0.026337281;
gangnam style;0.061080658;0.035184429;
garanti bankasi;0.080657792;0.118994147;
garanti bankasi hesaplarimizi kapatiyoruz;0.006264683;0.016231115;
gareth bale;0.058731402;0.030760855;
garip kiz isimleri;0.003915427;0.029161563;
garip ruyalar;0.007047768;0.079794474;
garip sirket isimleri;0.002349256;0.014155438;
gaz girisi olan sarkilar;0.002349256;0.023376889;
gaziantep;0.07752545;0.022934531;
gec saatlere kadar uyumayanlarin ortak noktalari;0.001566171;0.085783313;
gece;0.100234926;0.032700422;
gece boyu sevgilisine sarilarak uyuyabilen erkek;0.000783085;0.028140738;
gece corapla uyumak;0.000783085;0.019395672;
gece denize girmek;0.002349256;0.020858854;
gece dortte arayip seni cok ozledim diyen insan;0;0.028140738;
gece uyumak icin giyilen tisort;0.000783085;0.020042194;
gecekondu;0.041503524;0.011637403;
geceleri ust kattan gelen misket yuvarlanma sesi;0.001566171;0.018442902;
gecen haftanin en begenilen entry leri;0.018794049;0.023172724;
gecenin sarkisi;0.007830854;0.082959031;
geceye bir siir birak;0.000783085;0.041785763;
gelecekteki sevgiliye mektup;0.004698512;0.050224581;
gelecekteki sevgiliye not;0.008613939;0.073975772;
gelmis gecmis en buyuk yalan;0.001566171;0.017047775;
gelmis gecmis en felsefi soz;0.000783085;0.037804546;
gelmis gecmis en iyi turk filmi esprisi;0.001566171;0.027392133;
gelmis gecmis en iyi turkce dizeler;0.006264683;0.055975228;
gelmis gecmis en iyi yalan;0;0.023070641;
genc bakis;0.044635865;0.023819246;
genc evlilerdeki olaganustu kiroluk;0.003132341;0.019463727;
genc siviller;0.0321065;0.020348442;
gencken her halti yiyip 30 da evlenmek isteyen kiz;0.003132341;0.018408874;
genclerbirligi;0.124510572;0.014631823;
geneleve hic gitmemis erkek;0.001566171;0.017354022;
general mobile discovery;0.01174628;0.016333197;
genis aile;0.073610023;0.046685722;
george r. r. martin;0.024275646;0.0153464;
george w. bush;0.038371182;0.014904042;
gercek zaytung haberleri;0.03367267;0.036477474;
gezi eylemcilerine 200 tl dagitildi iddiasi;0.001566171;0.016741527;
gezi parki direnisi alternatif duvar yazilari;0.000783085;0.01384919;
gezi parki na o tarihi eseri insa edecegiz;0.003132341;0.027766435;
gheorghe hagi;0.103367267;0.07373758;
gianluigi buffon;0.039937353;0.018783177;
girisi mukemmel parcalar;0.001566171;0.08867565;
gitmek;0.0321065;0.023002586;
gittigidiyor;0.054815975;0.033414999;
giuliano terraneo;0.024275646;0.027358105;
gizem aras;0.007047768;0.022866476;
glee;0.038371182;0.0126242;
gmail;0.047768207;0.045869062;
gogus dekoltesine bakmamaya calismak;0.000783085;0.022832449;
gok yeleli bozkurt;0.048551292;0.042670478;
gokhan gonul;0.155050901;0.119844835;
gokhan inler;0.03367267;0.014631823;
gokhan tore;0.111981206;0.07428202;
gokhan zan;0.115113547;0.029093508;
gokmen ozdenak;0.051683634;0.014291548;
goksel;0.068911511;0.024669933;
golden retriever;0.025841817;0.018340819;
golden state warriors;0.023492561;0.021573431;
gonca vuslateri;0.021143305;0.025520621;
gone girl;0.024275646;0.032734449;
gonzalo higuain;0.0321065;0.013951273;
google;0.34064213;0.116169865;
google chrome;0.066562255;0.085987478;
google earth;0.060297572;0.01725194;
google gorsellerde nick aratilinca cikan ilk resim;0;0.037668436;
google maps;0.039937353;0.023274806;
google translate;0.073610023;0.041003131;
google wave;0.007830854;0.017422077;
gossip girl;0.070477682;0.020416497;
gotham;0.03367267;0.01589084;
gotumuze girebilir;0.158183242;0.025588676;
gozluksuz lenssiz mukemmel goren insanlar;0.000783085;0.024261603;
goztepe;0.114330462;0.021913706;
grand theft auto iv;0.01018011;0.012964475;
grand theft auto v;0.017227878;0.060330747;
gravity;0.036021926;0.035558731;
green card;0.026624902;0.029569892;
greenpeace;0.04385278;0.018613039;
grey s anatomy;0.058731402;0.019395672;
grimak;0.01018011;0.006601334;
grip;0.040720439;0.018851232;
gripin;0.061080658;0.016265142;
grooveshark;0.021143305;0.01697972;
grup yorum;0.073610023;0.021879679;
gs liv hospital in fb ulker macina cikmamasi;0.003915427;0.016775555;
gs store;0.02192639;0.011739486;
gss prim borcu;0.025058731;0.051075269;
gubidik insan isimleri;0.007047768;0.01575473;
guinness;0.030540329;0.017932489;
gul ve arinc in kuracagi partiye isim onerileri;0;0.018579012;
gulben ergen;0.095536413;0.030896965;
guldur guldur;0.021143305;0.038825371;
gulerek ben yemek yapmayi bilmem ki diyen kiz;0.003132341;0.033517082;
gulerek ben yemek yapmayi bilmem ki diyen kiz;0;0.025384511;
gullerin savasi;0.010963195;0.016469307;
gulse birsel;0.050117463;0.040969103;
gulsen;0.061080658;0.019974139;
gunay guvenc;0.019577134;0.014699878;
gundelik hayat teorileri;0.013312451;0.05621342;
gune iyi baslatan sarkilar;0.006264683;0.103443582;
gunesi beklerken;0.018794049;0.017149857;
gunesin en guzel battigi sehir;0;0.019361644;
